Zpid,Price,PriceLabel,Address,Bedrooms,Bathrooms,LivingArea,Latitude,Longitude,Zipcode,City,State,LotArea,LotAreaUnit,Country
448420286,465000,"",L14 B Keyes Point #5,4.0,3,2600.0,60.104603,-154.62274,99653,Pt Alsworth,AK,117176.4,Acres,USA
219455383,445000,"",2280 E Grizzly Bear Dr,3.0,2,1531.0,61.618706,-149.39108,99654,Wasilla,AK,27878.4,Acres,USA
90676042,6750000,"",5260 Kachemak Dr,7.0,12,17000.0,59.66667,-151.4379,99603,Homer,AK,107593.2,Acres,USA
74518183,305000,"",2120 N Willow Dr,3.0,2,1616.0,61.60375,-149.33676,99654,Wasilla,AK,41382.0,Acres,USA
8490,349000,"",428 N Pine St,3.0,3,1356.0,61.22735,-149.79396,99508,Anchorage,AK,6098.4,Square Feet,USA
44646,750000,"",6815 Double Tree Ct,5.0,3,3667.0,61.124428,-149.75424,99507,Anchorage,AK,20473.2,Acres,USA
84405759,790000,"",40650 Belnap Dr,4.0,2,2348.0,59.685017,-151.66457,99603,Homer,AK,145490.4,Acres,USA
459749446,285000,"",Nhn Eastern Psge,3.0,1,560.0,56.417908,-132.2394,99929,Wrangell,AK,148104.0,Acres,USA
450145943,299000,"",49424 Goshen Hills Rd,4.0,3,2808.0,61.998936,-149.91815,99688,Willow,AK,234352.8,Acres,USA
74524721,334900,"",4570 S Navigators Cir,3.0,2,1740.0,61.529873,-149.59308,99623,Wasilla,AK,40075.2,Acres,USA
339462694,770000,"",6057 Jan Marie Dr,4.0,3,2260.0,61.14077,-149.99307,99502,Anchorage,AK,8276.4,Square Feet,USA
74497802,410000,"",3654 Arapaho Dr,2.0,2,1581.0,64.78027,-147.27101,99705,North Pole,AK,47916.0,Acres,USA
331638117,3200000,"",35250 Reger Rd,6.0,5,6038.0,60.49185,-150.89307,99669,Soldotna,AK,803246.4,Acres,USA
441756551,190000,"",0 Tok Cutoff Hwy,3.0,1,1100.0,62.303574,-145.28998,99586,Gakona,AK,42253.2,Acres,USA
74523335,499999,"",4156 N Cambric Cir,5.0,3,3135.0,61.627247,-149.45523,99654,Wasilla,AK,30056.4,Acres,USA
219456331,268000,"",814 N Singer Ct,3.0,2,1260.0,61.587444,-149.54344,99623,Wasilla,AK,20037.6,Acres,USA
12337838,469950,"",1316 Ware Rd,3.0,3,1656.0,37.59708,-77.54353,23229,Henrico,VA,9522.216,Square Feet,USA
12344236,428000,"",7502 Sweetbriar Rd,3.0,1,1467.0,37.59248,-77.53964,23229,Henrico,VA,11120.87,Acres,USA
12337658,380000,"",7508 Westfield Rd,3.0,1,1148.0,37.598618,-77.53912,23229,Henrico,VA,11016.32,Acres,USA
12338362,385000,"",1403 Landis Dr,3.0,2,1296.0,37.596584,-77.53248,23226,Richmond,VA,12218.58,Acres,USA
12331238,425000,"",2002 Milbank Rd,3.0,2,1424.0,37.612194,-77.550964,23229,Henrico,VA,20704.07,Acres,USA
12314188,660000,"",11105 Glen Hollow Ct,5.0,3,2760.0,37.63722,-77.59093,23233,Henrico,VA,3312.0,sqft,USA
111692287,335000,"",410 Grayson Ave,3.0,3,1410.0,37.59168,-77.43012,23222,Richmond,VA,8180.568,Square Feet,USA
12331238,425000,"",2002 Milbank Rd,3.0,2,1424.0,37.612194,-77.550964,23229,Henrico,VA,20704.07,Acres,USA
72284889,424900,"",10505 Barbara Ln,3.0,3,2092.0,37.636173,-77.57867,23233,Henrico,VA,2931.588,Square Feet,USA
72284889,424900,"",10505 Barbara Ln,3.0,3,2092.0,37.636173,-77.57867,23233,Henrico,VA,2931.588,Square Feet,USA
72283707,435000,"",3002 Barbara Pl,3.0,3,2076.0,37.636818,-77.5797,23233,Henrico,VA,2870.604,Square Feet,USA
12334978,399999,"",1618 Havenwood Dr,3.0,2,1397.0,37.602463,-77.629265,23238,Henrico,VA,15977.81,Acres,USA
12334978,399999,"",1618 Havenwood Dr,3.0,2,1397.0,37.602463,-77.629265,23238,Henrico,VA,15977.81,Acres,USA
12312469,455000,"",2910 W Waterford Way,4.0,3,2184.0,37.63873,-77.62383,23233,Henrico,VA,9191.16,Square Feet,USA
459886424,269590,"",175 Evergreen Cir,3.0,2,1183.0,34.96678,-85.2244,30741,Rossville,GA,1419.6,sqft,USA
14155382,274000,"",325 Manor Drive,3.0,1,1145.0,32.06262,-81.044495,31404,Savannah,GA,7418.268,Square Feet,USA
14196713,259000,"",1245 Weston Way,3.0,2,1116.0,32.102455,-81.25037,31322,Pooler,GA,10454.4,Square Feet,USA
54064738,250000,"",568 Highway 151,3.0,2,1100.0,34.69387,-85.24224,30728,La Fayette,GA,43560.0,Acres,USA
14196713,259000,"",1245 Weston Way,3.0,2,1116.0,32.102455,-81.25037,31322,Pooler,GA,10454.4,Square Feet,USA
14164443,259000,"",1117 W 41st Street,3.0,2,1066.0,32.057186,-81.115,31415,Savannah,GA,4356.0,Square Feet,USA
14566753,2600000,"",1127 Wimberly Rd,5.0,6,5000.0,33.880024,-84.34297,30319,Atlanta,GA,13068.0,Acres,USA
93108852,232900,"",120 Toccoa Dr,3.0,2,1472.0,31.743502,-84.15691,31763,Leesburg,GA,11761.2,Acres,USA
14784511,799000,"",438 Langford Dr,5.0,5,3760.0,33.939125,-84.22491,30071,Norcross,GA,10890.0,Acres,USA
448861134,850000,"",117 Joes Cv,4.0,3,2986.0,34.504185,-84.19761,30534,Dawsonville,GA,479160.0,Acres,USA
459834889,1285000,"",1691 Ridgewood Dr NE,5.0,4,3100.0,33.78492,-84.32,30307,Atlanta,GA,21344.4,Acres,USA
88815420,1145000,"",245 Arledge Ln SW,6.0,7,9005.0,33.69536,-84.55007,30331,Atlanta,GA,41817.6,Acres,USA
49877183,280000,"",107 Laurel Oak Ln,4.0,4,1855.0,32.625366,-83.65025,31093,Warner Robins,GA,18730.8,Acres,USA
89756045,509900,"",120 Gadson Dr,5.0,4,2893.0,33.538483,-84.49199,30214,Fayetteville,GA,43560.0,Acres,USA
14483824,250000,"",1412 Crooked Tree Cir,4.0,3,3036.0,33.74656,-84.18666,30088,Stone Mountain,GA,12196.8,Acres,USA
14797229,449900,"",4065 Craig Dr,4.0,3,2376.0,34.014465,-84.15901,30096,Duluth,GA,20037.6,Acres,USA
35917481,10900000,"",1386 Moores Mill Rd NW,7.0,10,12733.0,33.829403,-84.43288,30327,Atlanta,GA,78887.16,Acres,USA
65464746,244000,"",800 Fairburn Rd NW,3.0,2,1109.0,33.777428,-84.50032,30331,Atlanta,GA,10454.4,Square Feet,USA
54385261,450999,"",9201 Brixton Ct,4.0,3,2668.0,33.731586,-84.72303,30135,Douglasville,GA,3201.6,sqft,USA
54362668,275000,"",154 McLeroy Dr,3.0,2,1189.0,33.985126,-83.43551,30606,Athens,GA,17424.0,Acres,USA
14802613,465000,"",1312 Hadaway Trl,4.0,3,4052.0,34.002716,-83.96018,30043,Lawrenceville,GA,20037.6,Acres,USA
171333162,960000,"",5016 Colton Run,5.0,5,5046.0,33.639793,-84.54536,30349,Atlanta,GA,21954.24,Acres,USA
441713768,585000,"",884 C O Draper Rd,4.0,4,2416.0,34.123077,-83.18206,30629,Comer,GA,416433.6,Acres,USA
14767280,438800,"",5952 Robin Hood Ln,4.0,3,2526.0,33.896854,-84.19008,30093,Norcross,GA,16988.4,Acres,USA
71370180,261000,"",485 Brunswick Cir,4.0,3,2822.0,33.56756,-84.2452,30281,Stockbridge,GA,1306.8,Square Feet,USA
69072847,250000,"",97 Sage Ct,3.0,3,1669.0,33.336647,-84.818565,30263,Newnan,GA,72745.2,Acres,USA
76370086,399000,"",106 Benson Dr,3.0,2,2266.0,32.420048,-81.77011,30458,Statesboro,GA,27442.8,Acres,USA
227395822,585000,"",2080 Orchard Walk,4.0,3,2763.0,33.926956,-83.48332,30677,Watkinsville,GA,6098.4,Square Feet,USA
451989858,799000,"",385 Stone Mill Trl,3.0,3,2472.0,33.94358,-84.38298,30328,Atlanta,GA,25909.49,Acres,USA
14420045,275000,"",131 Bridgewater Ln,4.0,3,1862.0,33.385906,-84.73991,30265,Newnan,GA,2234.4,sqft,USA
35850459,1200000,"",993 Highland Vw NE,3.0,2,2702.0,33.778908,-84.35498,30306,Atlanta,GA,7501.032,Square Feet,USA
51116459,755000,"",1350 Hendon Rd,4.0,4,4415.0,34.127567,-84.439514,30188,Woodstock,GA,43995.6,Acres,USA
89912260,100000,"",65 Spratlin Way,7.0,7,4000.0,34.039642,-83.28391,30646,Hull,GA,97138.8,Acres,USA
2069967770,949900,"",15 Bootleg Mountain Rd,3.0,4,2824.0,34.931477,-84.21526,30560,Morganton,GA,129373.2,Acres,USA
14630113,750000,"",3505 Chartwell Dr,5.0,4,3198.0,34.106506,-84.14977,30024,Suwanee,GA,20473.2,Acres,USA
70051554,384900,"",101 Sedona Drive,4.0,3,2345.0,32.180115,-81.25105,31407,Savannah,GA,8276.4,Square Feet,USA
14659542,600000,"",6325 Barwick Ln,3.0,3,2174.0,34.0436,-84.17506,30097,Johns Creek,GA,7405.2,Square Feet,USA
14549535,35000000,"",3687 Briarcliff Rd,6.0,11,16500.0,33.84374,-84.28925,30345,Atlanta,GA,116305.2,Acres,USA
14165682,800000,"",501 E 41st Street,4.0,4,2342.0,32.05185,-81.09593,31401,Savannah,GA,10672.2,Square Feet,USA
221914868,275000,"",7924 Jefferson Rd,4.0,2,1462.0,34.042164,-83.49869,30607,Athens,GA,26136.0,Acres,USA
237732333,362499,"",12 Paces Lakes Overlook,4.0,3,1672.0,33.8689,-84.85654,30157,Dallas,GA,26136.0,Acres,USA
14700596,425000,"",2692 Thatcher Ct,4.0,4,4038.0,33.899693,-84.05664,30044,Lawrenceville,GA,27878.4,Acres,USA
68630556,540000,"",4610 Haley Farms Dr,4.0,4,3916.0,34.268715,-84.21815,30028,Cumming,GA,42688.8,Acres,USA
51090291,375000,"",1020 Laurel Lake Dr,3.0,2,1536.0,34.376526,-84.37354,30107,Ball Ground,GA,32016.6,Acres,USA
14631537,650000,"",5040 Meadow Creek Dr,4.0,4,82764.0,34.292274,-84.12784,30028,Cumming,GA,87120.0,Acres,USA
230966374,335000,"",2786 Perimeter Rd,2.0,2,1954.0,33.27143,-83.66776,31064,Monticello,GA,217800.0,Acres,USA
458476168,115000,"",1505 Chattahoochee Ave NW LOT 126,3.0,2,10759.32,33.81058,-84.43765,30318,Atlanta,GA,11325.6,Acres,USA
60187548,310000,"",101 Bay Laurel Cir,3.0,2,1895.0,32.57122,-83.686035,31088,Warner Robins,GA,20037.6,Acres,USA
110840340,219000,"",525 S Hulin Ave,4.0,2,2861.0,33.855755,-82.74287,30668,Tignall,GA,392040.0,Acres,USA
237711393,200000,"",218 Quail Hollow Dr,3.0,2,1344.0,33.936787,-84.73135,30157,Dallas,GA,20037.6,Acres,USA
14255238,359899,"",1636 Oak Chase Ct,3.0,3,2232.0,34.015247,-84.50502,30066,Marietta,GA,5880.6,Square Feet,USA
457620593,1100000,"",910 Garden Reserve Ln,5.0,6,3651.0,34.10552,-84.19214,30005,Alpharetta,GA,20908.8,Acres,USA
306483623,625000,"",7655 Farrow Pass Cir,5.0,4,3310.0,34.30609,-84.20562,30028,Cumming,GA,10890.0,Acres,USA
14964924,175665,"",2905 Rocky Creek Rd,4.0,3,2067.0,33.43362,-82.04054,30906,Augusta,GA,13503.6,Acres,USA
87799627,550000,"",197 Berrywood Ct,5.0,3,1655.2800000000002,33.45429,-84.23533,30253,McDonough,GA,1742.4,Square Feet,USA
91029119,378000,"",404 Morning Glory Rd,3.0,2,2079.0,30.752754,-81.61406,31558,Saint Marys,GA,10890.0,Acres,USA
61890771,315000,"",307 Meadows Ln,4.0,3,2328.0,34.180412,-84.522285,30114,Canton,GA,5662.8,Square Feet,USA
247816347,406000,"",1785 Treymire Ct,3.0,3,2816.0,33.74236,-84.16579,30088,Stone Mountain,GA,6534.0,Square Feet,USA
61889032,600000,"",1691 Gaddis Rd,5.0,4,3984.0,34.216457,-84.349106,30115,Canton,GA,87120.0,Acres,USA
14457665,699000,"",371 Hooper St,3.0,3,2857.0,33.74231,-84.2926,30317,Atlanta,GA,7405.2,Square Feet,USA
14902449,664900,"",305 Worthing Ln,5.0,5,4141.0,33.495132,-84.21538,30253,McDonough,GA,21780.0,Acres,USA
454898538,569900,"",2022 Manchester St NE,3.0,4,786.258,33.809895,-84.36352,30324,Atlanta,GA,827.64,Square Feet,USA
